exp_id,Family,Treatment,Replicate,variable,Abundance,Abundance_1,Abundance_2,Predicted_Abundance,q,q2,seed,S,Epsilon,Dominates
60,F0,SA,SA,SA,0.426081035058562,0.627661092954769,0.21540552773666,0.421533310345715,0.9,0.9,60,200,-0.00454772471284698,-1
60,F1,SA,SA,SA,0.573918956072081,0.37233888377468,0.78459445799444,0.57846667088456,0.9,0.9,60,200,-0.00454771481247907,-1
61,F0,SA,SA,SA,0.515121216927932,0.734454694503063,0.311139148102096,0.52279692130258,0.9,0.9,61,200,0.00767570437464804,1
61,F1,SA,SA,SA,0.484878766596195,0.265545283511468,0.688860840733943,0.477203062122705,0.9,0.9,61,200,0.00767570447348998,1
62,F0,SA,SA,SA,0.500535607904421,0.776401114440787,0.22171832347976,0.499059718960273,0.9,0.9,62,200,-0.00147588894414796,-1
62,F1,SA,SA,SA,0.499464383600103,0.223598876862657,0.778281654690664,0.500940265776661,0.9,0.9,62,200,-0.00147588217655797,-1
64,F0,SA,SA,SA,0.459837112460327,0.65252070382234,0.355391484886396,0.503956094354367,0.9,0.9,64,200,0.04411898189404,1
64,F1,SA,SA,SA,0.540162860120068,0.347479276632965,0.644608496517526,0.496043886575246,0.9,0.9,64,200,0.044118973544822,1
65,F0,SA,SA,SA,0.438150811351318,0.566050264976874,0.20357370409518,0.384811984536027,0.9,0.9,65,200,-0.053338826815291,-1
65,F1,SA,SA,SA,0.561849153018002,0.433949713653916,0.796426288360572,0.615188001007246,0.9,0.9,65,200,-0.053338847989244,-1
66,F0,SA,SA,SA,0.420462829441084,0.608138057705176,0.313209385602742,0.46067372165396,0.9,0.9,66,200,0.040210892212876,1
66,F1,SA,SA,SA,0.579537155156896,0.391861931024548,0.686790581390613,0.539326256207581,0.9,0.9,66,200,0.040210898949315,1
67,F0,SA,SA,SA,0.429761534493483,0.669404394068974,0.186511401361078,0.427957897715026,0.9,0.9,67,200,-0.00180363677845696,-1
67,F1,SA,SA,SA,0.570238456349217,0.330595593267337,0.813488584810889,0.572042089039113,0.9,0.9,67,200,-0.00180363268989603,-1
68,F0,SA,SA,SA,0.547112508246766,0.751419842625995,0.359106473169048,0.555263157897522,0.9,0.9,68,200,0.00815064965075596,1
68,F1,SA,SA,SA,0.45288746949178,0.248580143980942,0.640893516041113,0.444736830011027,0.9,0.9,68,200,0.00815063948075301,1
69,F0,SA,SA,SA,0.597422702675486,0.838334847241954,0.304225852203451,0.571280349722702,0.9,0.9,69,200,-0.026142352952784,-1
69,F1,SA,SA,SA,0.402577270833557,0.161665136369806,0.695774129364903,0.428719632867355,0.9,0.9,69,200,-0.026142362033798,-1
70,F0,SA,SA,SA,0.510501289706104,0.665839064333935,0.365206061534479,0.515522562934207,0.9,0.9,70,200,0.00502127322810297,1
70,F1,SA,SA,SA,0.489498694191279,0.334160897463262,0.634793869641416,0.484477383552339,0.9,0.9,70,200,0.00502131063894001,1
71,F0,SA,SA,SA,0.379208613627539,0.67544048812452,0.0910282487072834,0.383234368415902,0.9,0.9,71,200,0.00402575478836303,1
71,F1,SA,SA,SA,0.620791300578896,0.324559472220978,0.90897173247396,0.616765602347469,0.9,0.9,71,200,0.00402569823142696,1
74,F0,SA,SA,SA,0.625890799182754,0.852821674524342,0.395450904735248,0.624136289629795,0.9,0.9,74,200,-0.00175450955295908,-1
74,F1,SA,SA,SA,0.374109163205037,0.147178301898014,0.604549068285569,0.375863685091791,0.9,0.9,74,200,-0.00175452188675401,-1
75,F0,SA,SA,SA,0.561218045059263,0.789862797556586,0.310475224252735,0.550169010904661,0.9,0.9,75,200,-0.011049034154602,-1
75,F1,SA,SA,SA,0.438781910898722,0.210137192767113,0.689524761807122,0.449830977287118,0.9,0.9,75,200,-0.011049066388396,-1
76,F0,SA,SA,SA,0.503796378810903,0.641444678144571,0.381874560757377,0.511659619450974,0.9,0.9,76,200,0.00786324064007105,1
76,F1,SA,SA,SA,0.496203608455431,0.358555306359042,0.61812538143385,0.488340343896446,0.9,0.9,76,200,0.00786326455898501,1
77,F0,SA,SA,SA,0.547101625283244,0.908573771156042,0.325824391461827,0.617199081308935,0.9,0.9,77,200,0.070097456025691,1
77,F1,SA,SA,SA,0.452898352765254,0.0914262090284198,0.674175593758688,0.382800901393554,0.9,0.9,77,200,0.0700974513717,1
78,F0,SA,SA,SA,0.442968171000307,0.759805575707468,0.161700682675269,0.460753129191369,0.9,0.9,78,200,0.017784958191062,1
78,F1,SA,SA,SA,0.557031802159348,0.240194412026716,0.838299290689987,0.539246851358352,0.9,0.9,78,200,0.017784950800996,1
79,F0,SA,SA,SA,0.355720368029778,0.626980345969402,0.181468061062711,0.404224203516056,0.9,0.9,79,200,0.048503835486278,1
79,F1,SA,SA,SA,0.644279607834323,0.373019639564452,0.818531931414296,0.595775785489374,0.9,0.9,79,200,0.048503822344949,1
80,F0,SA,SA,SA,0.435623999743875,0.727791331958058,0.150201983917166,0.438996657937612,0.9,0.9,80,200,0.003372658193737,1
80,F1,SA,SA,SA,0.564375969588806,0.272208621432428,0.849797992417604,0.561003306925016,0.9,0.9,80,200,0.00337266266378999,1
83,F0,SA,SA,SA,0.571820791753451,0.790958280610779,0.347849414773433,0.569403847692107,0.9,0.9,83,200,-0.00241694406134407,-1
83,F1,SA,SA,SA,0.428178964475438,0.209041704535323,0.652150554708194,0.430596129621759,0.9,0.9,83,200,-0.00241716514632101,-1
85,F0,SA,SA,SA,0.552465030502061,0.840699153337263,0.224956060766405,0.532827607051834,0.9,0.9,85,200,-0.019637423450227,-1
85,F1,SA,SA,SA,0.447534960207578,0.159300822990654,0.775043934650197,0.467172378820425,0.9,0.9,85,200,-0.019637418612847,-1
86,F0,SA,SA,SA,0.572831240594713,0.698547371188842,0.283998442614953,0.491272906901898,0.9,0.9,86,200,-0.081558333692815,-1
86,F1,SA,SA,SA,0.427168739958608,0.301452606024391,0.716001538704642,0.508727072364517,0.9,0.9,86,200,-0.081558332405909,-1
87,F0,SA,SA,SA,0.573324658558221,0.786791673749221,0.364204242118533,0.575497957933878,0.9,0.9,87,200,0.00217329937565702,1
87,F1,SA,SA,SA,0.426675322062979,0.213208301638,0.635795730944585,0.424502016291292,0.9,0.9,87,200,0.00217330577168701,1
88,F0,SA,SA,SA,0.416253585816107,0.692120124776881,0.125796062767932,0.408958093772406,0.9,0.9,88,200,-0.007295492043701,-1
88,F1,SA,SA,SA,0.583746265507571,0.3078798603757,0.874203910669216,0.591041885522459,0.9,0.9,88,200,-0.00729562001488793,-1
89,F0,SA,SA,SA,0.45509279971001,0.656098980322879,0.266988226235196,0.461543603279038,0.9,0.9,89,200,0.006450803569028,1
89,F1,SA,SA,SA,0.544907179336779,0.343901004849385,0.73301176122902,0.538456383039203,0.9,0.9,89,200,0.00645079629757606,1
90,F0,SA,SA,SA,0.482798958487806,0.766198437903148,0.202361095377954,0.484279766640551,0.9,0.9,90,200,0.00148080815274498,1
90,F1,SA,SA,SA,0.517201016826575,0.233801540752405,0.79763887964977,0.515720210201087,0.9,0.9,90,200,0.001480806625488,1
91,F0,SA,SA,SA,0.503290349352918,0.798637536665848,0.228473002142552,0.5135552694042,0.9,0.9,91,200,0.010264920051282,1
91,F1,SA,SA,SA,0.496709608566946,0.20136244358356,0.771526946606897,0.486444695095229,0.9,0.9,91,200,0.010264913471717,1
92,F0,SA,SA,SA,0.497274479735273,0.800439565498376,0.192091751972822,0.4962656587356,0.9,0.9,92,200,-0.00100882099967298,-1
92,F1,SA,SA,SA,0.502725506482234,0.199560419410682,0.807908233916793,0.503734326663738,0.9,0.9,92,200,-0.00100882018150394,-1
94,F0,SA,SA,SA,0.566914208593975,0.870069319990226,0.249884336357336,0.559976828173781,0.9,0.9,94,200,-0.00693738042019398,-1
94,F1,SA,SA,SA,0.433085762959187,0.129930672393131,0.750115637300038,0.440023154846585,0.9,0.9,94,200,-0.006937391887398,-1
95,F0,SA,SA,SA,0.549524519461386,0.752781290230083,0.33234701370213,0.542564151966107,0.9,0.9,95,200,-0.00696036749527906,-1
95,F1,SA,SA,SA,0.450475453636331,0.24721869856993,0.667652971153255,0.457435834861593,0.9,0.9,95,200,-0.00696038122526199,-1
96,F0,SA,SA,SA,0.459339144759217,0.73129559736451,0.215177495635545,0.473236546500029,0.9,0.9,96,200,0.013897401740812,1
96,F1,SA,SA,SA,0.54066082005428,0.268704390525082,0.784822478928144,0.526763434726614,0.9,0.9,96,200,0.0138973853276659,1
97,F0,SA,SA,SA,0.690223710088458,0.837674107025375,0.363570664082442,0.600622385553909,0.9,0.9,97,200,-0.089601324534549,-1
97,F1,SA,SA,SA,0.309776272318695,0.162325863596369,0.636429325033805,0.399377594315088,0.9,0.9,97,200,-0.089601321996393,-1
98,F0,SA,SA,SA,0.492352525662049,0.725498931290077,0.282534765695819,0.504016848492948,0.9,0.9,98,200,0.011664322830899,1
98,F1,SA,SA,SA,0.507647464149381,0.274501050026773,0.717465217669776,0.495983133848275,0.9,0.9,98,200,0.011664330301106,1
99,F0,SA,SA,SA,0.55653701214148,0.849557487111138,0.25300209381233,0.551279790461735,0.9,0.9,99,200,-0.00525722167974496,-1
99,F1,SA,SA,SA,0.443462978273449,0.150442493973879,0.746997892855752,0.448720193414815,0.9,0.9,99,200,-0.00525721514136601,-1
100,F0,SA,SA,SA,0.470132272258868,0.75716634235302,0.174574430935489,0.465870386644255,0.9,0.9,100,200,-0.00426188561461299,-1
100,F1,SA,SA,SA,0.529867712352632,0.242833640137304,0.825425550836175,0.53412959548674,0.9,0.9,100,200,-0.00426188313410802,-1
101,F0,SA,SA,SA,0.403474819082459,0.624609490404913,0.203692015937514,0.414150753171214,0.9,0.9,1,100,0.010675934088755,1
101,F1,SA,SA,SA,0.596525151874409,0.375390494617296,0.796307971492514,0.585849233054904,0.9,0.9,1,100,0.010675918819505,1
102,F0,SA,SA,SA,0.470019651484304,0.696167752827789,0.301012246484344,0.498589999656067,0.9,0.9,2,100,0.028570348171763,1
102,F1,SA,SA,SA,0.529980332074465,0.303832231723302,0.698987740976638,0.501409986349971,0.9,0.9,2,100,0.028570345724494,1
103,F0,SA,SA,SA,0.522554279231309,0.714205527017799,0.355680775460696,0.534943151239248,0.9,0.9,3,100,0.0123888720079389,1
103,F1,SA,SA,SA,0.477445687054638,0.285794448223996,0.644319192358852,0.465056820291425,0.9,0.9,3,100,0.012388866763213,1
104,F0,SA,SA,SA,0.602576116161858,0.943315330136573,0.236596937763652,0.589956133950113,0.9,0.9,4,100,-0.012619982211745,-1
104,F1,SA,SA,SA,0.397423867789574,0.0566846101222578,0.763403038379295,0.410043824250776,0.9,0.9,4,100,-0.012619956461202,-1
105,F0,SA,SA,SA,0.463125399983884,0.647933871772232,0.282133677153895,0.465033774463063,0.9,0.9,5,100,0.00190837447917896,1
105,F1,SA,SA,SA,0.536874556450915,0.352066080711155,0.717866304275331,0.534966192493243,0.9,0.9,5,100,0.00190836395767202,1
106,F0,SA,SA,SA,0.416668556103217,0.736017758707784,0.27590644519916,0.505962101953472,0.9,0.9,6,100,0.089293545850255,1
106,F1,SA,SA,SA,0.583331409101889,0.263982216275186,0.724093504911856,0.494037860593521,0.9,0.9,6,100,0.089293548508368,1
107,F0,SA,SA,SA,0.506869878357523,0.856642232284541,0.140107423985808,0.498374828135174,0.9,0.9,7,100,-0.00849505022234898,-1
107,F1,SA,SA,SA,0.493130098664143,0.143357727293529,0.859892538761598,0.501625133027564,0.9,0.9,7,100,-0.00849503436342097,-1
108,F0,SA,SA,SA,0.48981143023268,0.653301629628776,0.304594960546655,0.478948295087715,0.9,0.9,8,100,-0.010863135144965,-1
108,F1,SA,SA,SA,0.510188518485777,0.346698352453258,0.695405025267438,0.521051688860348,0.9,0.9,8,100,-0.0108631703745711,-1
109,F0,SA,SA,SA,0.435889599205718,0.74507940411178,0.151685231242894,0.448382317677337,0.9,0.9,9,100,0.012492718471619,1
109,F1,SA,SA,SA,0.564110357463107,0.254920541920858,0.848314749070809,0.551617645495834,0.9,0.9,9,100,0.012492711967273,1
110,F0,SA,SA,SA,0.506715552052998,0.791803876391053,0.193507149858651,0.492655513124853,0.9,0.9,10,100,-0.014060038928145,-1
110,F1,SA,SA,SA,0.4932843974379,0.208196091080664,0.806492804272644,0.507344447676655,0.9,0.9,10,100,-0.014060050238755,-1
111,F0,SA,SA,SA,0.545112653599557,0.816169706354106,0.167053097875536,0.491611402114821,0.9,0.9,11,100,-0.053501251484736,-1
111,F1,SA,SA,SA,0.454887326513668,0.183830254944507,0.83294673408326,0.508388494513883,0.9,0.9,11,100,-0.053501168000215,-1
112,F0,SA,SA,SA,0.614524836309775,0.915477873353399,0.384448105527297,0.649962989440349,0.9,0.9,12,100,0.0354381531305741,1
112,F1,SA,SA,SA,0.385475086295399,0.0845221063927275,0.615551863127978,0.350036984760353,0.9,0.9,12,100,0.035438101535046,1
113,F0,SA,SA,SA,0.64537443873144,0.906867698935868,0.516359179799152,0.711613439367511,0.9,0.9,13,100,0.066239000636071,1
113,F1,SA,SA,SA,0.354625532659027,0.0931322503295391,0.483640806580331,0.288386528454935,0.9,0.9,13,100,0.066239004204092,1
114,F0,SA,SA,SA,0.449241967584323,0.795078586216837,0.159252320993726,0.477165453605282,0.9,0.9,14,100,0.027923486020959,1
114,F1,SA,SA,SA,0.550758011229084,0.204921397859352,0.840747652108593,0.522834524983973,0.9,0.9,14,100,0.027923486245111,1
115,F0,SA,SA,SA,0.615879734882459,0.885588709945907,0.32326405858443,0.604426384265169,0.9,0.9,15,100,-0.0114533506172899,-1
115,F1,SA,SA,SA,0.384120241124239,0.114411269642882,0.676735909029817,0.39557358933635,0.9,0.9,15,100,-0.011453348212111,-1
116,F0,SA,SA,SA,0.496634151449103,0.745398588616774,0.281060345941266,0.51322946727902,0.9,0.9,16,100,0.016595315829917,1
116,F1,SA,SA,SA,0.503365789578659,0.254601368874292,0.71893955267128,0.486770460772786,0.9,0.9,16,100,0.0165953288058729,1
117,F0,SA,SA,SA,0.507498240744804,0.823063875813865,0.162809893640984,0.492936884727425,0.9,0.9,17,100,-0.014561356017379,-1
117,F1,SA,SA,SA,0.492501703993941,0.176936080093982,0.837190065658085,0.507063072876034,0.9,0.9,17,100,-0.014561368882093,-1
118,F0,SA,SA,SA,0.501694646734303,0.800762039050068,0.233449055333786,0.517105547191927,0.9,0.9,18,100,0.0154109004576241,1
118,F1,SA,SA,SA,0.498305275700042,0.199237934211325,0.766550901342753,0.48289441777704,0.9,0.9,18,100,0.015410857923002,1
119,F0,SA,SA,SA,0.444037050543245,0.772213777633478,0.101327025687126,0.436770401660302,0.9,0.9,19,100,-0.00726664888294298,-1
119,F1,SA,SA,SA,0.555962934877487,0.227786142819453,0.898672937952768,0.563229540386111,0.9,0.9,19,100,-0.0072666055086239,-1
120,F0,SA,SA,SA,0.547023813239977,0.791443652684261,0.304970279446119,0.54820696606519,0.9,0.9,20,100,0.00118315282521309,1
120,F1,SA,SA,SA,0.452976147604486,0.208556281018826,0.695029676951673,0.45179297898525,0.9,0.9,20,100,0.00118316861923601,1
121,F0,SA,SA,SA,0.460472732268726,0.668039669285934,0.38148985712939,0.524764763207663,0.9,0.9,21,100,0.064292030938937,1
121,F1,SA,SA,SA,0.539527248779397,0.331960284202197,0.618510059077472,0.475235171639835,0.9,0.9,21,100,0.064292077139562,1
122,F0,SA,SA,SA,0.46855906667659,0.708507462570687,0.184178212728004,0.446342837649346,0.9,0.9,22,100,-0.022216229027244,-1
122,F1,SA,SA,SA,0.531440894446532,0.291492517726218,0.815821764634935,0.553657141180577,0.9,0.9,22,100,-0.022216246734045,-1
123,F0,SA,SA,SA,0.480790846007084,0.677213632583837,0.205655434032766,0.441434533308302,0.9,0.9,23,100,-0.039356312698782,-1
123,F1,SA,SA,SA,0.519209117452349,0.322786345401589,0.794344538176424,0.558565441789007,0.9,0.9,23,100,-0.039356324336658,-1
124,F0,SA,SA,SA,0.495845296980088,0.714108387317374,0.260849066396194,0.487478726856784,0.9,0.9,24,100,-0.008366570123304,-1
124,F1,SA,SA,SA,0.504154673517645,0.28589158581534,0.739150906319999,0.512521246067669,0.9,0.9,24,100,-0.00836657255002404,-1
125,F0,SA,SA,SA,0.515392906677873,0.788279229971228,0.298091662603594,0.543185446287411,0.9,0.9,25,100,0.027792539609538,1
125,F1,SA,SA,SA,0.484607059839393,0.211720721553493,0.701908324056585,0.456814522805039,0.9,0.9,25,100,0.027792537034354,1
126,F0,SA,SA,SA,0.520889595630777,0.71850818291235,0.799463201002006,0.758985691957178,0.9,0.9,26,100,-0.238096096326401,-1
126,F1,SA,SA,SA,0.479110379016407,0.28149178354296,0.200536692103505,0.241014237823233,0.9,0.9,26,100,-0.238096141193174,-1
127,F0,SA,SA,SA,0.533401294373251,0.729874513960738,0.231371982418578,0.480623248189658,0.9,0.9,27,100,-0.052778046183593,-1
127,F1,SA,SA,SA,0.466598605745013,0.270125421261328,0.768627938920779,0.519376680091054,0.9,0.9,27,100,-0.052778074346041,-1
128,F0,SA,SA,SA,0.519682599647327,0.795110600436947,0.292433594545878,0.543772097491413,0.9,0.9,28,100,0.024089497844086,1
128,F1,SA,SA,SA,0.480317367769215,0.204889357638863,0.707566170464497,0.456227764051681,0.9,0.9,28,100,0.024089603717534,1
129,F0,SA,SA,SA,0.523027794426467,0.857529900787263,0.210409388751869,0.533969644769567,0.9,0.9,29,100,0.0109418503431,1
129,F1,SA,SA,SA,0.476972162027019,0.142470078531708,0.78959058582876,0.466030332180235,0.9,0.9,29,100,0.010941829846784,1
130,F0,SA,SA,SA,0.482741681058444,0.774657929728853,0.181891895892668,0.478274912810761,0.9,0.9,30,100,-0.004466768247683,-1
130,F1,SA,SA,SA,0.51725828097662,0.225342046597096,0.818108071093805,0.521725058845451,0.9,0.9,30,100,-0.00446677786883098,-1
131,F0,SA,SA,SA,0.601107127559548,0.853868893077973,0.35159142811366,0.602730160595816,0.9,0.9,31,100,0.00162303303626798,1
131,F1,SA,SA,SA,0.398892830419258,0.146131025776522,0.648408525520791,0.397269775648656,0.9,0.9,31,100,0.00162305477060198,1
132,F0,SA,SA,SA,0.468032069437911,0.71044585318739,0.21504423147781,0.4627450423326,0.9,0.9,32,100,-0.00528702710531098,-1
132,F1,SA,SA,SA,0.531967905855324,0.289554089013067,0.784955747097692,0.53725491805538,0.9,0.9,32,100,-0.0052870122000559,-1
133,F0,SA,SA,SA,0.510262959242056,0.716110254149565,0.298397590115683,0.507253922132624,0.9,0.9,33,100,-0.00300903710943201,-1
133,F1,SA,SA,SA,0.489737024417017,0.283889725669113,0.701602394969496,0.492746060319305,0.9,0.9,33,100,-0.00300903590228802,-1
134,F0,SA,SA,SA,0.500656432308059,0.71333059492328,0.301858530375799,0.507594562649539,0.9,0.9,34,100,0.00693813034147994,1
134,F1,SA,SA,SA,0.499343529078669,0.28666935526529,0.698141428058371,0.492405391661831,0.9,0.9,34,100,0.00693813741683802,1
135,F0,SA,SA,SA,0.48841960306539,0.707000414517362,0.255450547724257,0.48122548112081,0.9,0.9,35,100,-0.00719412194458002,-1
135,F1,SA,SA,SA,0.511579528379584,0.292999543587451,0.74454940368087,0.518774473634161,0.9,0.9,35,100,-0.00719494525457698,-1
136,F0,SA,SA,SA,0.525269047939912,0.861256762341463,0.155536255662063,0.508396509001764,0.9,0.9,36,100,-0.016872538938148,-1
136,F1,SA,SA,SA,0.474730927425204,0.138743004787229,0.844463731390492,0.49160336808886,0.9,0.9,36,100,-0.016872440663656,-1
137,F0,SA,SA,SA,0.556836447450753,0.824524111439823,0.247348366419093,0.535936238929459,0.9,0.9,37,100,-0.020900208521294,-1
137,F1,SA,SA,SA,0.443163455246489,0.175475849307419,0.752651623524322,0.464063736415871,0.9,0.9,37,100,-0.020900281169382,-1
138,F0,SA,SA,SA,0.422111711948611,0.697967779224228,0.294585425071931,0.496276602148081,0.9,0.9,38,100,0.07416489019947,1
138,F1,SA,SA,SA,0.577888241970856,0.30203215047547,0.705414552164356,0.503723351319913,0.9,0.9,38,100,0.074164890650943,1
139,F0,SA,SA,SA,0.602032836231389,0.83944959988255,0.256060237010657,0.547754918446603,0.9,0.9,39,100,-0.0542779177847861,-1
139,F1,SA,SA,SA,0.39796710585712,0.16055037272513,0.743939725375259,0.452245049050194,0.9,0.9,39,100,-0.0542779431930741,-1
140,F0,SA,SA,SA,0.558178212450257,0.890916388933412,0.319714490045654,0.605315439489533,0.9,0.9,40,100,0.047137227039276,1
140,F1,SA,SA,SA,0.441821767741378,0.109083596781105,0.68028548076539,0.394684538773247,0.9,0.9,40,100,0.047137228968131,1
141,F0,SA,SA,SA,0.7416752457587,0.842668790175807,0.302598934316828,0.572633862246316,0.9,0.9,41,100,-0.169041383512384,-1
141,F1,SA,SA,SA,0.258324710943327,0.157331148530359,0.697401030071189,0.427366089300775,0.9,0.9,41,100,-0.169041378357448,-1
142,F0,SA,SA,SA,0.442719536739558,0.706410766107348,0.160563411858259,0.433487088982804,0.9,0.9,42,100,-0.00923244775675397,-1
142,F1,SA,SA,SA,0.557280036534694,0.293589169896859,0.839436535048302,0.56651285247258,0.9,0.9,42,100,-0.00923281593788594,-1
143,F0,SA,SA,SA,0.437125194138094,0.62581624497403,0.218563728321994,0.422189986648012,0.9,0.9,43,100,-0.014935207490082,-1
143,F1,SA,SA,SA,0.562874744151305,0.374183680393258,0.781436229732831,0.577809955063045,0.9,0.9,43,100,-0.01493521091174,-1
144,F0,SA,SA,SA,0.552626735895903,0.765163812142777,0.303914203141704,0.53453900764224,0.9,0.9,44,100,-0.018087728253663,-1
144,F1,SA,SA,SA,0.447373224290902,0.234836146392921,0.696085760844165,0.465460953618544,0.9,0.9,44,100,-0.018087729327642,-1
145,F0,SA,SA,SA,0.498734037224791,0.736523869109938,0.180667011241599,0.458595440175769,0.9,0.9,45,100,-0.040138597049022,-1
145,F1,SA,SA,SA,0.501265937456854,0.263476094689187,0.819332934180911,0.54140451443505,0.9,0.9,45,100,-0.040138576978196,-1
146,F0,SA,SA,SA,0.590316286118137,0.894680904712308,0.299327902253323,0.597004403482817,0.9,0.9,46,100,0.00668811736468,1
146,F1,SA,SA,SA,0.409683679640536,0.105319028806563,0.700672063837342,0.402995546321953,0.9,0.9,46,100,0.00668813331858298,1
147,F0,SA,SA,SA,0.492729669009586,0.690060649190985,0.285652984465534,0.48785681682826,0.9,0.9,47,100,-0.00487285218132599,-1
147,F1,SA,SA,SA,0.507270299911485,0.309939296321143,0.714347005099085,0.512143150710114,0.9,0.9,47,100,-0.00487285079862898,-1
148,F0,SA,SA,SA,0.558875481647768,0.854349324319902,0.274964020022513,0.564656672171207,0.9,0.9,48,100,0.00578119052343895,1
148,F1,SA,SA,SA,0.441124425789056,0.145650640334672,0.72503594329093,0.435343291812802,0.9,0.9,48,100,0.00578113397625396,1
149,F0,SA,SA,SA,0.512376444213735,0.710478424415724,0.482510710821068,0.596494567618396,0.9,0.9,49,100,0.0841181234046611,1
149,F1,SA,SA,SA,0.487623487940472,0.289521492955284,0.517489264912344,0.403505378933814,0.9,0.9,49,100,0.084118109006658,1
150,F0,SA,SA,SA,0.534733570059428,0.677370078256606,0.351998779383679,0.514684428820143,0.9,0.9,50,100,-0.020049141239285,-1
150,F1,SA,SA,SA,0.46526639590709,0.322629873488397,0.648001171364638,0.485315522426518,0.9,0.9,50,100,-0.020049126519428,-1
151,F0,SA,SA,SA,0.616333589248076,0.517879997138515,0.343371165798618,0.430625581468567,0.9,0.9,51,100,-0.185708007779509,-1
151,F1,SA,SA,SA,0.383666364468085,0.482119979878171,0.656628767171007,0.569374373524589,0.9,0.9,51,100,-0.185708009056504,-1
152,F0,SA,SA,SA,0.568062098655589,0.878084589958247,0.289553679069763,0.583819134514006,0.9,0.9,52,100,0.015757035858417,1
152,F1,SA,SA,SA,0.431937876445252,0.121915328733672,0.71044628314818,0.416180805940927,0.9,0.9,52,100,0.015757070504325,1
153,F0,SA,SA,SA,0.388184674001566,0.701443452005083,0.203610546521871,0.452526999263478,0.9,0.9,53,100,0.064342325261912,1
153,F1,SA,SA,SA,0.611815245272638,0.298556532755012,0.796389344933848,0.547472938844431,0.9,0.9,53,100,0.0643423064282069,1
154,F0,SA,SA,SA,0.555961076230923,0.712787466924572,0.356160363326786,0.53447391512568,0.9,0.9,54,100,-0.021487161105243,-1
154,F1,SA,SA,SA,0.444038892509955,0.287212513755046,0.643839606639473,0.46552606019726,0.9,0.9,54,100,-0.021487167687305,-1
155,F0,SA,SA,SA,0.415218826988658,0.645417877012482,0.148963538533035,0.39719070777276,0.9,0.9,55,100,-0.018028119215898,-1
155,F1,SA,SA,SA,0.584781159545181,0.354582084203493,0.851036424622279,0.602809254412886,0.9,0.9,55,100,-0.0180280948677051,-1
156,F0,SA,SA,SA,0.518699221379503,0.68705447071855,0.351320849980192,0.519187660349371,0.9,0.9,56,100,0.000488438969868055,1
156,F1,SA,SA,SA,0.481300762700021,0.31294549093671,0.648679107431011,0.480812299183862,0.9,0.9,56,100,0.000488463516158999,1
157,F0,SA,SA,SA,0.505070908967081,0.776564411547416,0.261903747003998,0.519234079275707,0.9,0.9,57,100,0.014163170308626,1
157,F1,SA,SA,SA,0.494929056115553,0.223435522300431,0.738096204883908,0.480765863592169,0.9,0.9,57,100,0.014163192523384,1
158,F0,SA,SA,SA,0.568450356851489,0.864726121185104,0.277717149542497,0.5712216353638,0.9,0.9,58,100,0.00277127851231096,1
158,F1,SA,SA,SA,0.431549604785578,0.135273829958563,0.722282793907053,0.428778311932808,0.9,0.9,58,100,0.00277129285277,1
159,F0,SA,SA,SA,0.527477851792873,0.740747053035507,0.354580216483686,0.547663634759598,0.9,0.9,59,100,0.020185782966725,1
159,F1,SA,SA,SA,0.472522117001908,0.259252935056945,0.645419768562395,0.45233635180967,0.9,0.9,59,100,0.020185765192238,1
160,F0,SA,SA,SA,0.42483665754831,0.62663186862464,0.15619124984832,0.39141155923648,0.9,0.9,60,100,-0.03342509831183,-1
160,F1,SA,SA,SA,0.575163305757805,0.373368116327762,0.84380864455455,0.608588380441157,0.9,0.9,60,100,-0.033425074683352,-1
161,F0,SA,SA,SA,0.502854976706667,0.751756636786565,0.311541890118135,0.531649263452351,0.9,0.9,61,100,0.028794286745684,1
161,F1,SA,SA,SA,0.497144975967276,0.248243323874978,0.688458091341583,0.468350707608281,0.9,0.9,61,100,0.028794268358995,1
162,F0,SA,SA,SA,0.499124463330151,0.77831143451748,0.221908007281745,0.500109720899612,0.9,0.9,62,100,0.000985257569461051,1
162,F1,SA,SA,SA,0.500875495295139,0.22168851618915,0.778091976844665,0.499890246516908,0.9,0.9,62,100,0.000985248778230974,1
163,F0,SA,SA,SA,0.489988680926916,0.766676505610737,0.216075314809133,0.491375910209936,0.9,0.9,63,100,0.00138722928301999,1
163,F1,SA,SA,SA,0.510011287955491,0.233323474790734,0.783924656522099,0.508624065656416,0.9,0.9,63,100,0.00138722229907495,1
164,F0,SA,SA,SA,0.459872204256937,0.651624341195474,0.420021745280654,0.535823043238064,0.9,0.9,64,100,0.075950838981127,1
164,F1,SA,SA,SA,0.540127749785454,0.348375637898682,0.579978230978436,0.464176934438559,0.9,0.9,64,100,0.075950815346895,1
165,F0,SA,SA,SA,0.297347184795901,0.546391839044635,0.144886791199367,0.345639315122001,0.9,0.9,65,100,0.0482921303261,1
165,F1,SA,SA,SA,0.702652582781304,0.453608093393894,0.855113171841169,0.654360632617532,0.9,0.9,65,100,0.0482919501637721,1
166,F0,SA,SA,SA,0.33201000489356,0.502264522824544,0.30780879632616,0.405036659575352,0.9,0.9,66,100,0.073026654681792,1
166,F1,SA,SA,SA,0.667989967656891,0.497735433248967,0.692190864222791,0.59496314873588,0.9,0.9,66,100,0.073026818921011,1
